slice_id,group,mouse,region_idx,label,window_kind,stream,detector,variant,min_participants,n_calls,calls_per_hour,hours,n_roi,own_floor,baseline_floor,own_chance_floor,own_floor_stable,win_start,win_end
20240814b49,OVX,42,1,baseline,baseline,combined,chorus_gain_norm,own_floor,7,0,0.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
20240814b49,OVX,42,1,baseline,baseline,combined,chorus_gain_norm,baseline_floor,7,0,0.0,0.3333333333333333,43,7,7,7,False,540.0,1740.0
20240814b49,OVX,42,2,senktide,treatment,fast,coact,tuned,3,2,6.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,fast,coact,own_floor,23,1,3.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,fast,coact,baseline_floor,6,2,6.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,fast,chorus_norm,unfloored,0,0,0.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,fast,chorus_norm,own_floor,23,0,0.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,fast,chorus_norm,baseline_floor,6,0,0.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,fast,chorus_gain_norm,unfloored,0,0,0.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,fast,chorus_gain_norm,own_floor,23,0,0.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,fast,chorus_gain_norm,baseline_floor,6,0,0.0,0.3333333333333333,43,23,6,23,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,coact,tuned,6,7,21.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,coact,own_floor,9,3,9.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,coact,baseline_floor,5,7,21.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,chorus_norm,unfloored,0,2,6.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,chorus_norm,own_floor,9,1,3.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,chorus_norm,baseline_floor,5,2,6.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,chorus_gain_norm,unfloored,0,3,9.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,chorus_gain_norm,own_floor,9,1,3.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,slow,chorus_gain_norm,baseline_floor,5,1,3.0,0.3333333333333333,43,9,5,9,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,combined,coact,tuned,4,6,18.0,0.3333333333333333,43,25,7,25,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,combined,coact,own_floor,25,1,3.0,0.3333333333333333,43,25,7,25,True,1860.0,3060.0
20240814b49,OVX,42,2,senktide,treatment,combined,coact,baseline_floor,7,6,18.0,0.3333333333333333,43,25,7,25,True,1860.0,3060.0
