slice_id,stream,detector,mode,region_idx,region_label,onset_sec,width_sec,width_def,n_roi,strength,strength_unit,frame_interval_sec,date,mouse_id,group_id,n_roi_recorded,subject_id,center_sec,n_events,span_sec,core_n_events,core_n_roi,core_first_sec,core_span_sec,amplitude,member_amp_median,member_width_median,peak_coactivity,gap_sec,half_aperture_sec,min_interval_sec
20250827_199,combined,coact,threshold,1,baseline,88.7,2.200000000000003,tightness,24,7.1219061082768444,coactivity_z,0.1,20250827,62,MALE,48,62,89.80000000000001,28,5.900000000000006,28,24,85.0,5.900000000000006,4.067796610169488,0.045615,1.7,22,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,120.6,3.0,tightness,40,15.264879551366741,coactivity_z,0.1,20250827,62,MALE,48,62,122.1,45,6.3999999999999915,44,40,120.6,3.0,13.333333333333334,0.0254261,2.0,40,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,134.6,2.4000000000000057,tightness,42,18.156515711787645,coactivity_z,0.1,20250827,62,MALE,48,62,135.8,49,2.4000000000000057,49,42,134.6,2.4000000000000057,17.499999999999957,0.0256106,1.9,42,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,152.3,5.299999999999983,tightness,46,11.156078631332031,coactivity_z,0.1,20250827,62,MALE,48,62,154.95,64,7.299999999999983,64,46,150.3,7.299999999999983,6.301369863013713,0.0327849,2.25,31,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,174.2,1.1000000000000227,tightness,33,12.445018532803829,coactivity_z,0.1,20250827,62,MALE,48,62,174.75,42,5.200000000000017,41,33,174.2,1.1000000000000227,29.99999999999938,0.0393298,2.1,33,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,189.9,3.0,tightness,44,16.027197139884542,coactivity_z,0.1,20250827,62,MALE,48,62,191.4,53,5.400000000000006,53,44,187.5,5.400000000000006,8.14814814814814,0.0409166,2.2,42,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,214.9,10.900000000000006,tightness,47,17.17586049829931,coactivity_z,0.1,20250827,62,MALE,48,62,220.35000000000002,87,10.900000000000006,60,45,214.9,1.5,30.0,0.04673465,2.5,45,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,249.3,12.0,tightness,48,17.49639463773953,coactivity_z,0.1,20250827,62,MALE,48,62,255.3,111,12.0,67,47,249.3,3.5999999999999943,13.055555555555577,0.0669838,2.2,47,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,270.6,3.599999999999966,tightness,47,13.732004450095888,coactivity_z,0.1,20250827,62,MALE,48,62,272.4,69,6.699999999999989,68,47,270.6,3.599999999999966,13.05555555555568,0.0806286,2.6500000000000004,45,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,286.5,1.0,tightness,48,18.87830046545334,coactivity_z,0.1,20250827,62,MALE,48,62,287.0,51,4.300000000000011,51,48,283.2,4.300000000000011,11.162790697674389,0.115341,2.2,48,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,299.2,18.30000000000001,tightness,44,9.717575312110236,coactivity_z,0.1,20250827,62,MALE,48,62,308.35,102,18.30000000000001,49,39,314.1,3.3999999999999773,11.470588235294194,0.0496531,2.0,36,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,329.2,2.3000000000000114,tightness,40,11.44658706780019,coactivity_z,0.1,20250827,62,MALE,48,62,330.35,55,7.099999999999966,54,40,329.2,4.0,10.0,0.06611305,2.1,37,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,353.6,2.7999999999999545,tightness,46,16.94413467820462,coactivity_z,0.1,20250827,62,MALE,48,62,355.0,59,2.7999999999999545,59,46,353.6,2.7999999999999545,16.428571428571697,0.0589489,2.4,46,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,364.0,8.199999999999989,tightness,41,14.216841937991786,coactivity_z,0.1,20250827,62,MALE,48,62,368.1,71,8.5,71,41,363.7,8.5,4.823529411764706,0.0569691,2.0,39,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,386.1,1.1999999999999886,tightness,19,6.13264380084655,coactivity_z,0.1,20250827,62,MALE,48,62,386.70000000000005,23,1.1999999999999886,23,19,386.1,1.1999999999999886,15.833333333333483,0.0346185,2.3,19,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,400.0,9.100000000000023,tightness,44,11.425496330120362,coactivity_z,0.1,20250827,62,MALE,48,62,404.55,76,9.100000000000023,46,32,405.2,3.900000000000034,8.205128205128133,0.0591192,2.2,30,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,438.1,11.5,tightness,43,19.28467899715169,coactivity_z,0.1,20250827,62,MALE,48,62,443.85,114,11.5,60,41,438.1,2.1999999999999886,18.636363636363733,0.03068715,2.7,41,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,473.5,0.6999999999999886,tightness,38,20.118912345854596,coactivity_z,0.1,20250827,62,MALE,48,62,473.85,40,4.699999999999989,40,38,473.5,4.699999999999989,8.085106382978744,0.03964265,1.9,37,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,522.0,1.3999999999999773,tightness,26,10.911896179030615,coactivity_z,0.1,20250827,62,MALE,48,62,522.7,33,9.300000000000068,32,25,522.0,5.2000000000000455,4.807692307692266,0.02082695,1.7,22,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,535.8,1.0,tightness,15,5.335617306820041,coactivity_z,0.1,20250827,62,MALE,48,62,536.3,16,7.7000000000000455,15,14,535.8,3.300000000000068,4.242424242424155,0.0217555,2.1,13,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,549.2,4.099999999999909,tightness,48,26.79529422575571,coactivity_z,0.1,20250827,62,MALE,48,62,551.25,60,7.5,60,48,546.7,7.5,6.4,0.04297185,2.2,44,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,569.1,1.1000000000000227,tightness,23,12.201036041059188,coactivity_z,0.1,20250827,62,MALE,48,62,569.6500000000001,25,1.1000000000000227,25,23,569.1,1.1000000000000227,20.909090909090477,0.0225044,1.8,23,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,593.2,2.099999999999909,tightness,44,28.64371829682693,coactivity_z,0.1,20250827,62,MALE,48,62,594.25,51,2.099999999999909,51,44,593.2,2.099999999999909,20.95238095238186,0.0492404,2.3,44,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,660.5,14.200000000000045,tightness,47,32.20803009832536,coactivity_z,0.1,20250827,62,MALE,48,62,667.6,111,14.200000000000045,49,47,671.6,3.1000000000000227,15.161290322580534,0.08185,2.1,46,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,744.6,4.5,tightness,35,22.750865887254722,coactivity_z,0.1,20250827,62,MALE,48,62,746.85,53,4.5,44,35,748.3,0.8000000000000682,43.74999999999627,0.04167055,2.3,35,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,767.7,2.599999999999909,tightness,18,7.21614968260846,coactivity_z,0.1,20250827,62,MALE,48,62,769.0,29,6.0,29,18,764.3,6.0,3.0,0.0262029,2.3,16,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,803.1,6.399999999999977,tightness,43,14.813044962346455,coactivity_z,0.1,20250827,62,MALE,48,62,806.3,82,6.699999999999932,82,43,803.1,6.699999999999932,6.417910447761259,0.044485399999999994,2.4,30,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,828.7,2.0,tightness,32,15.7810199441902,coactivity_z,0.1,20250827,62,MALE,48,62,829.7,38,5.5,37,32,828.7,2.0,16.0,0.0152776,2.1,32,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,842.1,0.8999999999999773,tightness,14,4.623811041961359,coactivity_z,0.1,20250827,62,MALE,48,62,842.55,19,5.399999999999977,17,13,842.1,0.8999999999999773,14.444444444444809,0.0259254,2.1,13,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,862.9,9.200000000000045,tightness,31,14.551244478057237,coactivity_z,0.1,20250827,62,MALE,48,62,867.5,64,9.200000000000045,35,30,870.2,1.8999999999999773,15.789473684210716,0.0306109,1.9,30,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,889.4,3.6000000000000227,tightness,38,16.471403203376074,coactivity_z,0.1,20250827,62,MALE,48,62,891.2,44,3.7000000000000455,44,38,889.3,3.7000000000000455,10.270270270270144,0.02744105,2.95,34,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,911.3,3.300000000000068,tightness,33,12.217190216617128,coactivity_z,0.1,20250827,62,MALE,48,62,912.95,36,3.300000000000068,36,33,911.3,3.300000000000068,9.999999999999794,0.0180944,2.45,32,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,929.1,10.899999999999977,tightness,34,13.727138932196425,coactivity_z,0.1,20250827,62,MALE,48,62,934.55,55,10.899999999999977,33,31,929.1,2.6000000000000227,11.923076923076819,0.0162828,2.3,30,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,951.6,2.0,tightness,43,26.094026235144415,coactivity_z,0.1,20250827,62,MALE,48,62,952.6,52,2.0,52,43,951.6,2.0,21.5,0.021645499999999998,2.1,43,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,983.7,0.599999999999909,tightness,27,16.853472663915646,coactivity_z,0.1,20250827,62,MALE,48,62,984.0,29,0.599999999999909,29,27,983.7,0.599999999999909,45.00000000000682,0.0218817,1.9,27,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,1085.0,6.2000000000000455,tightness,38,34.86761058048933,coactivity_z,0.1,20250827,62,MALE,48,62,1088.1,49,6.2000000000000455,38,38,1085.0,1.0,38.0,0.0384484,2.2,38,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,1136.5,11.599999999999909,tightness,36,13.75917096384924,coactivity_z,0.1,20250827,62,MALE,48,62,1142.3,53,11.599999999999909,29,24,1146.9,1.199999999999818,20.00000000000303,0.0193356,2.2,24,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,1159.0,1.7999999999999545,tightness,15,6.113929598796855,coactivity_z,0.1,20250827,62,MALE,48,62,1159.9,24,5.7999999999999545,24,15,1159.0,5.7999999999999545,2.5862068965517446,0.03252965,1.95,13,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,1170.5,1.599999999999909,tightness,26,14.816920834277127,coactivity_z,0.1,20250827,62,MALE,48,62,1171.3,35,1.599999999999909,35,26,1170.5,1.599999999999909,16.250000000000924,0.0195671,2.1,26,2.5,5.0,0.1
20250827_199,combined,coact,threshold,1,baseline,1183.5,0.7000000000000455,tightness,24,12.652013251141883,coactivity_z,0.1,20250827,62,MALE,48,62,1183.85,26,0.7000000000000455,26,24,1183.5,0.7000000000000455,34.28571428571206,0.0371636,2.1,24,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1366.3,5.5,tightness,11,14.30509451177842,coactivity_z,0.1,20250827,62,MALE,48,62,1369.05,15,5.5,11,11,1366.3,1.1000000000001364,9.99999999999876,0.0129855,1.7,11,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1397.1,1.800000000000182,tightness,14,20.98638807032194,coactivity_z,0.1,20250827,62,MALE,48,62,1398.0,15,1.800000000000182,15,14,1397.1,1.800000000000182,7.777777777776992,0.0137821,2.3,14,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1482.8,1.2000000000000455,tightness,32,33.383415033389504,coactivity_z,0.1,20250827,62,MALE,48,62,1483.4,35,1.2000000000000455,35,32,1482.8,1.2000000000000455,26.666666666665655,0.0232829,2.1,32,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1504.1,2.6000000000001364,tightness,18,13.120383768928603,coactivity_z,0.1,20250827,62,MALE,48,62,1505.4,22,2.6000000000001364,22,18,1504.1,2.6000000000001364,6.92307692307656,0.0140435,2.1,17,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1525.4,0.6999999999998181,tightness,17,10.963982371368173,coactivity_z,0.1,20250827,62,MALE,48,62,1525.75,18,7.2000000000000455,15,14,1525.4,0.6999999999998181,20.000000000005198,0.0165339,2.4,14,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1550.0,0.900000000000091,tightness,15,15.711397849024413,coactivity_z,0.1,20250827,62,MALE,48,62,1550.45,19,0.900000000000091,19,15,1550.0,0.900000000000091,16.666666666664984,0.0184245,2.8,15,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1598.1,0.20000000000004547,tightness,5,4.541714467815744,coactivity_z,0.1,20250827,62,MALE,48,62,1598.1999999999998,5,4.300000000000182,4,4,1598.1,0.20000000000004547,19.999999999995453,0.028629699999999998,2.3,4,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1619.5,0.5,tightness,5,9.259849391043613,coactivity_z,0.1,20250827,62,MALE,48,62,1619.75,5,0.5,5,5,1619.5,0.5,10.0,0.0121302,2.8,5,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1654.8,0.2999999999999545,tightness,4,7.913118236513035,coactivity_z,0.1,20250827,62,MALE,48,62,1654.9499999999998,5,0.2999999999999545,5,4,1654.8,0.2999999999999545,13.333333333335354,0.0283375,2.6,4,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1716.3,0.5,tightness,20,inf,coactivity_z,0.1,20250827,62,MALE,48,62,1716.55,23,0.5,23,20,1716.3,0.5,40.0,0.0202439,2.3,20,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,1976.7,0.2999999999999545,tightness,15,20.708408793713414,coactivity_z,0.1,20250827,62,MALE,48,62,1976.85,15,0.2999999999999545,15,15,1976.7,0.2999999999999545,50.00000000000758,0.0166188,2.1,15,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,2001.6,4.800000000000182,tightness,22,24.104171990688094,coactivity_z,0.1,20250827,62,MALE,48,62,2004.0,26,4.800000000000182,26,22,2001.6,4.800000000000182,4.58333333333316,0.029981,3.2,18,2.5,5.0,0.1
20250827_199,combined,coact,threshold,2,TTX,2429.2,0.20000000000027285,tightness,4,8.731505295003844,coactivity_z,0.1,20250827,62,MALE,48,62,2429.3,4,0.20000000000027285,4,4,2429.2,0.20000000000027285,19.999999999972715,0.013568400000000001,1.8,4,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,0.5,4.1,tightness,43,37.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,2.55,68,4.4,68,43,0.5,4.4,9.772727272727272,0.01381865,2.4,43,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,19.5,0.5,tightness,43,39.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,19.75,44,3.8999999999999986,43,43,19.5,1.0,43.0,0.0234312,1.8,43,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,42.9,0.30000000000000426,tightness,12,8.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,43.05,13,5.899999999999999,11,11,41.1,3.1000000000000014,3.5483870967741917,0.0136947,1.1,10,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,55.4,16.1,tightness,48,44.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,63.45,172,16.1,122,48,63.6,7.899999999999999,6.075949367088609,0.07075745,1.9,48,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,89.2,0.8999999999999915,tightness,25,18.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,89.65,30,6.1000000000000085,30,25,84.8,6.1000000000000085,4.098360655737699,0.045615,1.7,22,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,101.6,4.700000000000003,tightness,28,13.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,103.94999999999999,31,6.200000000000003,31,28,101.6,6.200000000000003,4.516129032258062,0.0268267,2.0,17,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,121.1,0.9000000000000057,tightness,40,34.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,121.55,46,6.599999999999994,44,40,120.6,3.0,13.333333333333334,0.0254261,2.0,40,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,134.6,1.8000000000000114,tightness,42,22.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,135.5,49,2.4000000000000057,49,42,134.6,2.4000000000000057,17.499999999999957,0.0256106,1.9,42,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,155.5,1.5,tightness,46,17.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,156.25,57,5.299999999999983,57,46,152.3,5.299999999999983,8.679245283018895,0.0330984,2.4,31,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,174.2,0.8000000000000114,tightness,33,30.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,174.6,42,5.200000000000017,41,33,174.2,1.1000000000000227,29.99999999999938,0.0393298,2.1,33,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,190.5,1.0,tightness,44,30.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,191.0,53,5.400000000000006,53,44,187.5,5.400000000000006,8.14814814814814,0.0409166,2.2,42,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,214.9,1.5,tightness,45,40.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,215.65,61,5.0,60,45,214.9,1.5,30.0,0.04673465,2.5,45,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,224.5,0.5999999999999943,tightness,24,10.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,224.8,29,8.300000000000011,27,22,221.1,4.700000000000017,4.6808510638297705,0.0506758,1.6,18,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,250.6,1.0999999999999943,tightness,47,39.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,251.14999999999998,71,5.700000000000017,71,47,247.2,5.700000000000017,8.245614035087694,0.066658,2.2,47,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,260.5,0.8000000000000114,tightness,44,41.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,260.9,45,5.300000000000011,44,44,260.5,0.8000000000000114,54.99999999999922,0.06208885,1.8,44,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,270.6,2.599999999999966,tightness,47,19.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,271.9,70,7.0,68,47,270.6,3.599999999999966,13.05555555555568,0.0806286,2.6500000000000004,45,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,286.9,0.6000000000000227,tightness,48,43.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,287.2,51,4.300000000000011,51,48,283.2,4.300000000000011,11.162790697674389,0.115341,2.2,48,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,299.2,17.80000000000001,tightness,44,27.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,308.1,100,17.80000000000001,47,38,314.1,2.8999999999999773,13.103448275862172,0.0505005,2.0,36,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,329.2,2.3000000000000114,tightness,40,25.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,330.35,55,7.099999999999966,54,40,329.2,4.0,10.0,0.06611305,2.1,37,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,354.0,1.6000000000000227,tightness,46,20.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,354.8,59,2.7999999999999545,59,46,353.6,2.7999999999999545,16.428571428571697,0.0589489,2.4,46,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,365.3,12.0,tightness,42,28.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,371.3,77,12.0,61,41,365.3,6.899999999999977,5.942028985507266,0.0552153,2.0,35,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,386.1,0.8999999999999773,tightness,19,14.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,386.55,23,1.1999999999999886,23,19,386.1,1.1999999999999886,15.833333333333483,0.0346185,2.3,19,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,400.0,8.399999999999977,tightness,44,27.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,404.2,76,9.100000000000023,46,32,405.2,3.900000000000034,8.205128205128133,0.0591192,2.2,30,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,438.1,11.5,tightness,43,31.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,443.85,114,11.5,60,41,438.1,2.1999999999999886,18.636363636363733,0.03068715,2.7,41,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,473.5,0.6999999999999886,tightness,38,35.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,473.85,40,4.699999999999989,40,38,473.5,4.699999999999989,8.085106382978744,0.03964265,1.9,37,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,522.2,1.099999999999909,tightness,26,14.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,522.75,33,9.300000000000068,32,25,522.0,5.2000000000000455,4.807692307692266,0.02082695,1.7,22,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,536.2,0.599999999999909,tightness,14,11.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,536.5,15,3.300000000000068,15,14,535.8,3.300000000000068,4.242424242424155,0.0217555,2.1,13,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,549.7,2.0,tightness,48,17.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,550.7,60,7.5,60,48,546.7,7.5,6.4,0.04297185,2.2,44,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,569.1,1.1000000000000227,tightness,23,15.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,569.6500000000001,25,1.1000000000000227,25,23,569.1,1.1000000000000227,20.909090909090477,0.0225044,1.8,23,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,594.3,1.0,tightness,44,36.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,594.8,51,2.099999999999909,51,44,593.2,2.099999999999909,20.95238095238186,0.0492404,2.3,44,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,650.6,0.2999999999999545,tightness,8,7.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,650.75,8,1.3999999999999773,8,8,650.6,1.3999999999999773,5.714285714285807,0.0183254,2.25,8,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,660.8,13.5,tightness,47,41.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,667.55,108,13.5,48,46,671.6,2.699999999999932,17.037037037037468,0.07952265,2.1,45,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,744.6,4.5,tightness,35,31.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,746.85,53,4.5,44,35,748.3,0.8000000000000682,43.74999999999627,0.04167055,2.3,35,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,769.2,1.099999999999909,tightness,18,12.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,769.75,28,5.099999999999909,28,18,765.2,5.099999999999909,3.5294117647059453,0.0263332,2.3,16,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,803.1,3.8999999999999773,tightness,43,22.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,805.05,82,6.699999999999932,82,43,803.1,6.699999999999932,6.417910447761259,0.044485399999999994,2.4,30,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,829.0,1.7000000000000455,tightness,32,14.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,829.85,38,5.5,37,32,828.7,2.0,16.0,0.0152776,2.1,32,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,842.1,0.8999999999999773,tightness,14,11.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,842.55,19,5.399999999999977,17,13,842.1,0.8999999999999773,14.444444444444809,0.0259254,2.1,13,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,862.9,9.200000000000045,tightness,31,27.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,867.5,64,9.200000000000045,35,30,870.2,1.8999999999999773,15.789473684210716,0.0306109,1.9,30,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,891.1,1.5,tightness,38,15.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,891.85,44,3.7000000000000455,44,38,889.3,3.7000000000000455,10.270270270270144,0.02744105,2.95,34,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,912.7,1.099999999999909,tightness,33,12.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,913.25,36,3.300000000000068,36,33,911.3,3.300000000000068,9.999999999999794,0.0180944,2.45,32,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,929.1,1.1999999999999318,tightness,31,20.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,929.7,33,2.6000000000000227,33,31,929.1,2.6000000000000227,11.923076923076819,0.0162828,2.3,30,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,939.3,0.7000000000000455,tightness,23,19.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,939.65,26,4.600000000000023,22,21,939.3,0.7000000000000455,29.99999999999805,0.03382515,1.9,21,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,951.6,1.1000000000000227,tightness,43,31.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,952.1500000000001,52,2.0,52,43,951.6,2.0,21.5,0.021645499999999998,2.1,43,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,983.7,0.599999999999909,tightness,27,25.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,984.0,29,0.599999999999909,29,27,983.7,0.599999999999909,45.00000000000682,0.0218817,1.9,27,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,1085.0,6.2000000000000455,tightness,38,32.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,1088.1,49,6.2000000000000455,38,38,1085.0,1.0,38.0,0.0384484,2.2,38,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,1104.0,0.40000000000009095,tightness,11,6.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,1104.2,20,5.0,20,11,1104.0,5.0,2.2,0.0283554,2.3,8,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,1136.8,1.2000000000000455,tightness,22,8.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,1137.4,24,1.900000000000091,24,22,1136.5,1.900000000000091,11.578947368420499,0.014778300000000001,2.2,22,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,1146.9,1.199999999999818,tightness,24,14.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,1147.5,29,1.199999999999818,29,24,1146.9,1.199999999999818,20.00000000000303,0.0193356,2.2,24,2.5,5.0,0.1
20250827_199,combined,loco,threshold,1,baseline,1159.0,0.599999999999909,tightness,15,12.0,local_coincidence_coactivity,0.1,20250827,62,MALE,48,62,1159.3,23,5.2999999999999545,23,15,1159.0,5.2999999999999545,2.8301886792453073,0.0298401,1.9,13,2.5,5.0,0.1
